_id,vocabulary,type,pronunciation,meaning,__v
6669b47edeb9c3c8f02d496f,scrupulous,adj,/ˈskruː.pjə.ləs/,"kĩ lưỡng, tỉ mỉ, thận trọng",0
6669b47edeb9c3c8f02d4970,sensible,adj,/ˈsen.sə.bəl/,"khôn ngoan, có óc phán xét",0
6669b47edeb9c3c8f02d4971,shallow,adj,/ˈʃæl.oʊ/,nông cạn,0
6669b47edeb9c3c8f02d4972,shrewd,adj,/ʃruːd/,khôn ngoan,0
6669b47edeb9c3c8f02d4973,sincere,adj,/sɪnˈsɪr/,chân thành,0
6669b47edeb9c3c8f02d4974,slow,adj,/sloʊ/,chậm chạp,0
6669b47edeb9c3c8f02d4975,sluggish,adj,/ˈslʌɡ.ɪʃ/,"uể oải, lờ đờ",0
6669b47edeb9c3c8f02d4976,sly,adj,/slaɪ/,"ranh mãnh, quỷ quyệt",0
6669b47edeb9c3c8f02d4977,strong,adj,/strɑːŋ/,"mạnh mẽ, đanh thép",0
6669b47edeb9c3c8f02d4978,strong-minded,adj,/ˌstrɑːŋˈmaɪn.dɪd/,"cứng cỏi, kiên quyết",0
6669b47edeb9c3c8f02d4979,strong-willed,adj,/ˌstrɑːŋˈwɪld/,cứng cỏi,0
6669b47edeb9c3c8f02d497a,stubborn,adj,/ˈstʌb.ɚn/,"bướng bỉnh, ngang ngạnh",0
6669b47edeb9c3c8f02d497b,superficial,adj,/ˌsuː.pɚˈfɪʃ.əl/,"hời hợt, nông cạn",0
6669b47edeb9c3c8f02d497c,superstitious,adj,/ˌsuː.pɚˈstɪʃ.əs/,mê tín,0
6669b47edeb9c3c8f02d497d,thorough,adj,/ˈθɝː.ə/ /ˈθɝː.oʊ/,"kỹ lưỡng, thấu đáo",0
6669b47edeb9c3c8f02d497e,timid,adj,/ˈtɪm.ɪd/,"rụt rè, bẽn lẽn",0
6669b47edeb9c3c8f02d497f,tough,adj,/tʌf/,cứng rắn,0
6669b47edeb9c3c8f02d4980,treacherous,adj,/ˈtretʃ.ɚ.əs/,bội bạc,0
6669b47edeb9c3c8f02d4981,trustworthy,adj,/ˈtrʌstˌwɝː.ði/,đáng tin,0
6669b47edeb9c3c8f02d4982,truthful,adj,/ˈtruːθ.fəl/,"thật thà, chân thật",0
6669b47edeb9c3c8f02d4983,unbiased,adj,/ʌnˈbaɪəst/,không thiên vị,0
6669b47edeb9c3c8f02d4984,unpredictable,adj,/ˌʌn.prɪˈdɪk.tə.bəl/,"khó đoán, khôn lường",0
6669b47edeb9c3c8f02d4985,unreasonable,adj,/ʌnˈriː.zən.ə.bəl/,"vô lý, quá đáng",0
6669b47edeb9c3c8f02d4986,unreliable,adj,/ˌʌn.rɪˈlaɪə.bəl/,không đáng tin,0
6669b47edeb9c3c8f02d4987,unscrupulous,adj,/ʌnˈskruː.pjə.ləs/,cẩu thả,0
6669b47edeb9c3c8f02d4988,vigorous,adj,/ˈvɪɡ.ɚ.əs/,"mạnh mẽ, sôi nổi",0
6669b47edeb9c3c8f02d4989,weak,adj,/wiːk/,yếu đuối,0
6669b47edeb9c3c8f02d498a,annoyed,adj,/əˈnɔɪd/,"khó chịu, bực bội, bị làm phiền",0
6669b47edeb9c3c8f02d498b,angry,adj,/ˈæŋɡri/,tức giận,0
6669b47edeb9c3c8f02d498c,mad,adj,/mæd/,cực kì giận,0
6669b47edeb9c3c8f02d498d,worried,adj,/ˈwɜːrid/,lo lắng,0
6669b47edeb9c3c8f02d498e,happy,adj,/ˈhæpi/,vui vẻ,0
6669b47edeb9c3c8f02d498f,sad,adj,/sæd/,buồn sầu,0
6669b47edeb9c3c8f02d4990,moody,adj,/ˈmuːdi/,buồn bực,0
6669b47edeb9c3c8f02d4991,anxious,adj,/ˈæŋk.ʃəs/,"lo âu, bồn chồn",0
6669b47edeb9c3c8f02d4992,grateful,adj,/ˈɡreɪtfl/,biết ơn,0
6669b47edeb9c3c8f02d4993,emotional,adj,/ɪˈməʊʃənl/,xúc động,0
6669b47edeb9c3c8f02d4994,hungry,adj,/ˈhʌŋɡri/,đói,0
6669b47edeb9c3c8f02d4995,thirsty,adj,/ˈθɜːrsti/,khát,0
6669b47edeb9c3c8f02d4996,astonished,adj,/əˈstɑː.nɪʃt/,kinh ngạc,0
6669b47edeb9c3c8f02d4997,uncomfortable,adj,/ʌnˈkʌmftəbl/,không thoải mái,0
6669b47edeb9c3c8f02d4998,wonderful,adj,/ˈwʌndərfl/,tuyệt vời,0
6669b47edeb9c3c8f02d4999,bored,adj,/bɔːrd/,"buồn chán, tẻ nhạt",0
6669b47edeb9c3c8f02d499a,tired,adj,/ˈtaɪərd/,mệt mỏi,0
6669b47edeb9c3c8f02d499b,terrible,adj,/ˈterəbl/,tệ hại,0
6669b47edeb9c3c8f02d499c,calm,adj,/kɑːm/,bình tĩnh,0
6669b47edeb9c3c8f02d499d,unhappy,adj,/ʌnˈhæpi/,không vui,0
6669b47edeb9c3c8f02d499e,upset,adj,/ˌʌpˈset/,buồn bực,0
6669b47edeb9c3c8f02d499f,delighted,adj,/dɪˈlaɪ.t̬ɪd/,"vui mừng, mừng rỡ",0
6669b47edeb9c3c8f02d49a0,desperate,adj,/ˈdes.pɚ.ət/,"tuyệt vọng, chán trường",0
6669b47edeb9c3c8f02d49a1,disturbed,adj,/dɪˈstɝːbd/,"bối rối, lúng túng",0
6669b47edeb9c3c8f02d49a2,doubtful,adj,/ˈdaʊt.fəl/,"nghi hoặc, hoài nghi",0
6669b47edeb9c3c8f02d49a3,down,adj,/daʊn/,"nản lòng, chán nản",0
6669b47edeb9c3c8f02d49a4,drained,adj,/dreɪnd/,kiệt sức,0
6669b47edeb9c3c8f02d49a5,elated,adj,/iˈleɪ.t̬ɪd/,"phẩn khởi, hân hoan",0
6669b47edeb9c3c8f02d49a6,embarrassed,adj,/ɪmˈber.əst/,"xấu hổ, ngại ngùng",0
6669b47edeb9c3c8f02d49a7,empathetic,adj,/ˌem.pəˈθet̬.ɪk/,"đồng cảm, xót xa",0
6669b47edeb9c3c8f02d49a8,enlightened,adj,/ɪnˈlaɪ.t̬ənd/,"được làm sáng tỏ, được thông suốt",0
6669b47edeb9c3c8f02d49a9,jealous,adj,/ˈdʒeləs/,ghen tị,0
6669b47edeb9c3c8f02d49aa,envious,adj,/ˈen.vi.əs/,"ghen tị, độ kỵ",0
6669b47edeb9c3c8f02d49ab,excited,adj,/ɪkˈsaɪ.t̬ɪd/,"hưng phấn, sôi nổi",0
6669b47edeb9c3c8f02d49ac,excluded,adj,/ɪkˈskluːd/,"bị bỏ rơi, cảm giác lạc lõng",0
6669b47edeb9c3c8f02d49ad,exhausted,adj,/ɪɡˈzɑː.stɪd/,mệt lử,0
6669b47edeb9c3c8f02d49ae,foolish,adj,/ˈfuː.lɪʃ/,dại dột,0
6669b47edeb9c3c8f02d49af,frustrated,adj,/ˈfrʌs.treɪ.t̬ɪd/,"nản lòng, nản chí",0
6669b47edeb9c3c8f02d49b0,furious,adj,/ˈfʊr.i.əs/,"giận dữ, điên tiết",0
6669b47edeb9c3c8f02d49b1,giddy,adj,/ˈɡɪd.i/,"chóng mặt, choáng váng",0
6669b47edeb9c3c8f02d49b2,glad,adj,/ɡlæd/,vui sướng,0
6669b47edeb9c3c8f02d49b3,gleeful,adj,/ˈɡliː.fəl/,"hân hoan, mừng rỡ",0
6669b47edeb9c3c8f02d49b4,guarded,adj,/ˈɡɑːr.dɪd/,"thận trọng, ý tứ",0
6669b47edeb9c3c8f02d49b5,guilty,adj,/ˈɡɪl.ti/,"mặc cảm, cảm thấy tội lỗi",0
6669b47edeb9c3c8f02d49b6,hesitant,adj,/ˈhez.ə.tənt/,"do dự, ngập ngừng",0
6669b47edeb9c3c8f02d49b7,hollow,adj,/ˈhɑː.loʊ/,trống rỗng,0
6669b47edeb9c3c8f02d49b8,horrified,adj,/ˈhɔːr.ə.faɪd/,khiếp sợ,0
6669b47edeb9c3c8f02d49b9,humiliated,adj,/hjuːˈmɪl.i.eɪ.t̬ɪd/,"cảm giác bẽ mặt, xấu hổ",0
6669b47edeb9c3c8f02d49ba,indifferent,adj,/ɪnˈdɪf.ɚ.ənt/,"dửng dưng, lãnh đạm, thờ ơ",0
6669b47edeb9c3c8f02d49bb,intense,adj,/ɪnˈtens/,"mãnh liệt, nồng nhiệt",0
6669b47edeb9c3c8f02d49bc,interested,adj,/ˈɪn.trɪ.stɪd/,"hứng thú, thích thú",0
6669b47edeb9c3c8f02d49bd,irritated,adj,/ˈɪr.ə.teɪ.t̬ɪd/,"tức tối, khó chịu",0
6669b47edeb9c3c8f02d49be,jittery,adj,/ˈdʒɪt̬.ɚ.i/,"bồn chồn, dễ bị kích động",0
6669b47edeb9c3c8f02d49bf,jolly,adj,/ˈdʒɑː.li/,"vui tươi, nhộn nhịp",0
6669b47edeb9c3c8f02d49c0,joyful,adj,/ˈdʒɔɪ.fəl/,"hân hoan, vui mừng",0
6669b47edeb9c3c8f02d49c1,keen,adj,/kiːn/,"say mê, ham thích",0
6669b47edeb9c3c8f02d49c2,lonely,adj,/ˈloʊn.li/,cô đơn,0
6669b47edeb9c3c8f02d49c3,longing,adj,/ˈlɑːŋ.ɪŋ/,"thèm khát, thèm muốn",0
6669b47edeb9c3c8f02d49c4,lost,adj,/lɑːst/,"lạc lõng, mất phương hướng",0
6669b47edeb9c3c8f02d49c5,lucky,adj,/ˈlʌk.i/,may mắn,0
6669b47edeb9c3c8f02d49c6,melancholic,adj,/ˌmel.əŋˈkɑː.lɪk/,"u sầu, buồn bã",0
6669b47edeb9c3c8f02d49c7,miserable,adj,/ˈmɪz.ɚ.ə.bəl/,"khốn khổ, đáng thương",0
6669b47edeb9c3c8f02d49c8,mortified,adj,/ˈmɔːr.t̬ə.faɪd/,"xấu hổ, ái ngại",0
6669b47edeb9c3c8f02d49c9,mournful,adj,/ˈmɔːrn.fəl/,"buồn rầu, ảm đạm",0
6669b47edeb9c3c8f02d49ca,nasty,adj,/ˈnæs.ti/,tục tĩu,0
6669b47edeb9c3c8f02d49cb,needy,adj,/ˈniː.di/,thiếu thốn (về mặt tình cảm),0
6669b47edeb9c3c8f02d49cc,nervous,adj,/ˈnɝː.vəs/,"lo lắng, bồn chồn",0
6669b47edeb9c3c8f02d49cd,numb,adj,/nʌm/,lặng người,0
6669b47edeb9c3c8f02d49ce,obsessed,adj,/əbˈsest/,ám ảnh,0
6669b47edeb9c3c8f02d49cf,offended,adj,/əˈfendɪd,"phật ý, cảm thấy bị xúc phạm",0
6669b47edeb9c3c8f02d49d0,optimistic,adj,/ˌɑːp.təˈmɪs.tɪk/,"lạc quan, yêu đời",0
6669b47edeb9c3c8f02d49d1,overwhelmed,adj,/ˌoʊ.vɚˈwelmd/,"choáng ngợp, quá tải",0
6669b47edeb9c3c8f02d49d2,passionate,adj,/ˈpæʃ.ən.ət/,"nồng nhiệt, thiết tha",0
6669b47edeb9c3c8f02d49d3,peaceful,adj,/ˈpiːs.fəl/,"thanh thản, bình yên",0
6669b47edeb9c3c8f02d49d4,positive,adj,/ˈpɑː.zə.t̬ɪv/,"tích cực, lạc quan",0
6669b47edeb9c3c8f02d49d5,proud,adj,/praʊd/,"hãnh diện, tự hào",0
6669b47edeb9c3c8f02d49d6,regretful,adj,/rɪˈɡret.fəl/,hối tiếc,0
6669b47edeb9c3c8f02d49d7,relaxed,adj,/rɪˈlækst/,"thư giãn, thoải mái",0
6669b47edeb9c3c8f02d49d8,relieved,adj,/rɪˈliːvd/,nhẹ nhõm,0
6669b47edeb9c3c8f02d49d9,satisfied,adj,/ˈsæt̬.ɪs.faɪd/,"thỏa mãn, hài lòng",0
6669b47edeb9c3c8f02d49da,self-conscious,adj,/ˌselfˈkɑːn.ʃəs/,"e dè, ngượng nghịu",0
6669b47edeb9c3c8f02d49db,selfish,adj,/ˈsel.fɪʃ/,ích kỷ,0
6669b47edeb9c3c8f02d49dc,sensitive,adj,/ˈsen.sə.t̬ɪv/,"nhạy cảm, dễ tổn thương",0
6669b47edeb9c3c8f02d49dd,shameful,adj,/ˈʃeɪm.fəl/,"đáng hổ thẹn, ngượng",0
6669b47edeb9c3c8f02d49de,shock,adj,/ʃɑːkt/,"bất ngờ, sốc",0
6669b47edeb9c3c8f02d49df,speechless,adj,/ˈspiːtʃ.ləs/,câm nín,0
6669b47edeb9c3c8f02d49e0,stressed,adj,/strest/,căng thẳng,0
6669b47edeb9c3c8f02d49e1,stunned,adj,/stʌnd/,"sững sờ, bất ngờ",0
6669b47edeb9c3c8f02d49e2,surprised,adj,/sɚˈpraɪzd/,"bất ngờ, ngạc nhiên",0
6669b47edeb9c3c8f02d49e3,thankful,adj,/ˈθæŋk.fəl/,biết ơn,0
6669b47edeb9c3c8f02d49e4,upbeat,adj,/ˈʌp.biːt/,"vui vẻ, phấn chấn",0
6669b47edeb9c3c8f02d49e5,uptight,adj,/ˌʌpˈtaɪt/,"căng thẳng, lo lắng",0
